year,month,MLD_90_180,MLD_0_180,MLD_0_90,MLD_30_130,MLD_180_550,T_90_180,T_0_180,T_0_90,T_30_130,T_180_550,XV_90_180,XV_0_180,XV_0_90,XV_30_130,XV_180_550,YV_90_180,YV_0_180,YV_0_90,YV_30_130,YV_180_550
2016,12,11.77491,11.260942,10.691108,11.02667,16.735199,11.195484,11.323817,11.563353,11.462221,10.044559,-0.0017465854,2.0045245e-05,0.0038441983,0.001623119,-0.0031667994,-0.0014546971,-0.0063948752,-0.017088672,-0.010427031,0.01673832
2017,1,14.368508,12.846572,11.159209,12.01673,21.422298,9.913576,9.867534,9.781592,9.898497,9.320804,-0.001335651,-0.00037633118,0.0017002673,0.002064202,-0.005149966,0.086379096,0.076273106,0.05439704,0.06784374,0.10873436
2017,2,11.248713,10.149986,8.931833,9.523446,16.724104,9.815966,9.747389,9.619392,9.752862,9.375464,-0.005540591,-0.0036895778,0.00031723798,-0.0012741825,-0.0013967701,0.09284746,0.0825453,0.060244624,0.072016805,0.08618366
2017,3,8.967646,7.9166956,6.751512,7.4414167,13.353688,9.734268,9.704222,9.648139,9.738992,9.250981,-0.003051233,-0.0027084663,-0.0019664983,-0.0023759012,0.007338885,0.03518022,0.03869221,0.04629448,0.037768215,-8.326401e-05
2017,4,9.133016,8.178065,7.119317,7.733918,12.201084,9.844992,9.882166,9.951548,9.934709,9.27373,-0.0018001077,-0.0017306195,-0.0015802026,-0.0012847326,0.0056868647,0.011021971,0.01331274,0.018271472,0.01146323,-0.008689096
2017,5,6.20015,5.998947,5.775875,5.988966,6.548205,9.568672,9.682339,9.894495,9.751885,9.130195,-0.0035755169,-0.0023567707,0.00028139487,-0.0028458082,-0.002364648,-0.10704544,-0.09442536,-0.06710713,-0.08683306,-0.08997182
2017,6,5.8107386,5.69519,5.5670815,5.6912193,6.2631555,9.491236,9.688275,10.05605,9.78018,9.175348,-0.0043756817,-0.00261928,0.0011827308,-0.0034466588,-6.553078e-05,-0.089101404,-0.07967916,-0.05928326,-0.075154096,-0.06690268
2017,7,6.261245,6.011014,5.7335844,5.9463267,7.356895,9.002615,9.018759,9.048891,9.026874,9.178614,-0.01049349,-0.0077665728,-0.0018637255,-0.0049685193,0.003045128,-0.11168677,-0.102270246,-0.08188662,-0.09499272,-0.08467493
2017,8,6.4317102,6.1091275,5.751483,6.013418,6.970904,9.104052,9.127314,9.170734,9.127323,9.301474,-0.006732351,-0.0072467513,-0.008360253,-0.011438983,-0.0034011824,-0.03931379,-0.039188195,-0.038916305,-0.04161775,-0.041051332
2017,9,6.042433,5.765218,5.45787,5.660102,6.9079366,9.420448,9.494068,9.631478,9.49589,9.41549,0.0027568722,6.413653e-05,-0.005764718,-0.0031255025,-0.0047650095,-0.011653819,-0.006483026,0.004709975,-0.0005843153,-0.016670099
2017,10,7.7736144,7.3501706,6.8807006,7.224131,8.747446,9.467246,9.588246,9.814104,9.65638,9.209118,0.002415783,0.0015901682,-0.00019700624,0.0012839317,-0.0046622506,-0.0049042944,-0.001444414,0.0060450393,-0.0005809498,-0.0011273901
2017,11,13.522606,12.006399,10.325389,11.347587,16.794727,10.158537,10.2733135,10.487544,10.380464,9.4418545,0.00127936,0.0008100224,-0.00020593153,0.0025523684,0.000107751875,0.10672698,0.10673358,0.106748015,0.106650315,0.090037264
2017,12,12.464408,11.523764,10.480873,11.045123,15.664557,10.140744,10.219825,10.367436,10.3156805,9.45691,-0.0034718479,-0.0021764482,0.0006276495,-0.0010974417,-0.0036381683,0.019032368,0.014894187,0.0059364527,0.013203885,0.032165404
2018,1,17.409515,14.083031,10.394974,12.4218025,24.482195,10.006402,9.979708,9.929884,10.02272,9.428453,-0.00056407857,-0.00061474595,-0.0007244279,0.0008718515,0.00037299254,0.086392395,0.08389434,0.07848686,0.08081158,0.08191449
2018,2,11.773904,10.747548,9.609634,10.642838,13.369551,9.663891,9.66742,9.674013,9.69771,9.179339,-0.002468571,-0.0010357277,0.002065891,0.00063915644,-0.0048568314,-0.051508427,-0.049091257,-0.043858916,-0.049982958,-0.029317861
2018,3,10.364846,9.398832,8.327819,9.075984,13.848276,9.261813,9.247781,9.221587,9.260356,8.899758,0.0016371331,0.0011682196,0.0001531805,0.0024676174,-0.0018624972,0.032748185,0.033968784,0.036610965,0.033418108,0.029365772
2018,4,9.105761,8.337817,7.4864025,8.092402,10.851078,9.449842,9.520036,9.651053,9.576977,8.962552,0.0014342535,0.00097240007,-2.735481e-05,0.0010617399,0.00044278486,-0.022474851,-0.015818506,-0.0014097891,-0.011574876,-0.034100518
2018,5,6.162053,5.9838567,5.7862906,5.974414,6.534392,9.304559,9.408712,9.6031275,9.466335,8.937832,-0.0010016426,0.00032540716,0.0031980174,0.000537754,-0.0018071574,-0.09574182,-0.09035521,-0.07869513,-0.08626786,-0.07660977
2018,6,5.8522987,5.7652936,5.6688313,5.7566257,6.3627596,9.062097,9.190251,9.429453,9.242962,8.902201,-0.005658868,-0.0033715141,0.0015798259,-0.0016435033,0.0011606659,-0.105564676,-0.094515294,-0.07059712,-0.08584653,-0.09621253
2018,7,6.444711,6.1506824,5.8246937,6.0795035,7.089524,8.798633,8.859555,8.973261,8.897428,8.86971,-0.008777356,-0.006269249,-0.0008400529,-0.004683365,-0.0019522624,-0.070086025,-0.06546925,-0.055475466,-0.06341764,-0.06063618
2018,8,5.7320905,5.572272,5.3950825,5.5306497,6.237409,9.082079,9.111186,9.16552,9.10397,9.079501,-0.0024276695,-0.0025354673,-0.0027688085,-0.004049654,-0.0014989178,-0.037739065,-0.03440484,-0.027187375,-0.029215913,-0.025739769
2018,9,6.6399307,6.3058367,5.9354277,6.2209744,7.3170414,9.147201,9.255508,9.457667,9.302133,9.0565195,-0.0022772565,-0.0015400521,5.574371e-05,-0.0011666028,-0.0009984366,-0.021963924,-0.016605068,-0.0050049843,-0.014007772,-0.0304693
2018,10,8.17585,7.8106046,7.4056597,7.747199,8.691022,9.459168,9.631374,9.952798,9.731819,9.174723,0.002546139,0.0022140522,0.0014951961,0.0026864,-0.0014815376,0.018347051,0.017317347,0.015088388,0.016980277,0.023803517
2018,11,9.259951,8.547258,7.7571006,8.31776,10.354734,9.730877,9.908812,10.240932,10.022092,9.236879,0.00069412315,0.00033385496,-0.00044600203,0.0011226692,-0.0011544875,0.050205015,0.051344212,0.05381017,0.052591097,0.04701007
2018,12,16.529955,14.388255,12.013762,13.499032,18.957544,10.285388,10.296181,10.316327,10.358191,9.582996,-0.0022816025,-0.0017763686,-0.0006827101,0.00016782012,0.0005890494,0.104746826,0.09751498,0.08186043,0.08994982,0.09184467
2019,1,18.511423,15.90312,13.011306,14.472532,24.846537,10.30519,10.236633,10.108673,10.252997,9.706597,-0.0037627446,-0.0028551384,-0.0008904787,-0.0013280218,0.00018588708,0.08946641,0.080019586,0.059570383,0.06977086,0.08523092
2019,2,13.418053,12.534683,11.555295,12.030008,21.252853,10.034957,9.966717,9.839353,9.988149,9.526948,-0.0020328043,-0.001126736,0.00083459355,0.00015685546,-0.0036349883,0.040551405,0.033469528,0.018139688,0.025384948,0.04860639
2019,3,9.021855,8.850985,8.661541,8.622515,12.778436,9.805721,9.769447,9.701744,9.807274,9.242836,-0.001564397,-0.001062082,2.5260264e-05,0.00061734376,-0.002279372,0.01198676,0.0076406724,-0.001767127,0.003369854,0.020293226
2019,4,7.54134,7.1162863,6.6450315,6.968298,9.263525,10.073002,10.147953,10.287853,10.22316,9.444817,-0.0033459326,-0.0023128204,-7.6488745e-05,-0.0026248721,-0.00035176752,-0.035262395,-0.033715084,-0.030365665,-0.035668753,-0.025972128
2019,5,7.4244037,6.898388,6.3151975,6.783593,8.017053,9.616407,9.754902,10.013403,9.83291,9.207582,2.5516942e-05,0.00039163456,0.0011841534,-0.00049543753,-0.0021085786,-0.062273085,-0.05338276,-0.034138262,-0.04841075,-0.06562092
2019,6,6.813662,6.4923477,6.1361084,6.4436264,7.8535724,9.108229,9.173323,9.294817,9.204498,9.014795,-0.0066642044,-0.00438638,0.0005443321,-0.0026790742,-0.0031244762,-0.09517491,-0.08681002,-0.06870291,-0.079793915,-0.08704834
2019,7,5.7331276,5.585442,5.4217043,5.55217,6.554466,9.513051,9.6502495,9.906324,9.704894,9.435329,-0.0051313727,-0.004201186,-0.0021876537,-0.004660267,0.0008884168,-0.069379084,-0.0647175,-0.054626763,-0.06317089,-0.04848765
2019,8,5.5650816,5.4474506,5.317034,5.414536,6.492694,9.451612,9.558262,9.75732,9.561568,9.638373,0.0010949275,0.00019282337,-0.0017599219,-0.0018879578,0.00054683135,-0.0630679,-0.056942828,-0.04368419,-0.051004678,-0.05462961
2019,9,5.8665376,5.7562714,5.63402,5.7222333,6.9788985,9.926149,10.1781645,10.648547,10.253501,9.735001,0.001202198,7.163534e-05,-0.0023756456,-0.0011704082,-0.0044961465,-0.024832532,-0.0190616,-0.0065694856,-0.015311453,-0.011491231
2019,10,8.139304,7.6450615,7.0970964,7.5527186,9.459862,9.38335,9.512259,9.752869,9.563414,9.240832,0.0034526645,0.003054311,0.002192012,0.0030574505,-0.0038641815,-0.026813015,-0.023273107,-0.015610389,-0.022193927,-0.016209148
2019,11,10.440381,9.465324,8.384284,9.220192,10.575534,9.047181,9.084009,9.152761,9.124687,8.86822,0.0014824498,0.0015270523,0.001623601,0.0021108186,-0.0047045345,0.016513225,0.012747905,0.0045972797,0.009141703,0.038456917
2019,12,12.031695,10.725909,9.278191,10.293406,13.037435,9.434763,9.357418,9.213054,9.378565,9.162917,0.0019981621,0.0015686629,0.00063894363,0.0033118848,0.00066521834,0.08963273,0.08826378,0.08530052,0.08725226,0.07962762
2020,1,17.211653,14.0595875,10.56491,12.430212,25.165266,9.793277,9.721901,9.58868,9.734023,9.393916,-0.0016458422,-0.0013666141,-0.00076218095,-0.00036210893,0.0036252753,0.11638229,0.112599805,0.10441205,0.108877234,0.06844743
2020,2,10.047936,8.905446,7.638774,8.7465725,12.52888,9.603755,9.578786,9.532187,9.599569,9.204022,-0.0039531104,-0.002043521,0.0020900865,-0.0009160386,-0.0055219936,-0.037621066,-0.034211967,-0.026832443,-0.035391267,-0.015410529
2020,3,9.610176,8.870664,8.050772,8.792476,9.544755,9.1834345,9.192269,9.208764,9.216112,8.859115,0.000749997,0.0012839617,0.0024398137,0.0016356221,-0.0025629243,-0.04288844,-0.036184575,-0.02167299,-0.031090816,-0.031639334
2020,4,8.11142,7.5732813,6.976649,7.470214,8.716176,9.287736,9.363099,9.50376,9.423672,8.889529,0.0004254874,0.00023945128,-0.00016325715,-0.00040378215,-0.0014840227,-0.05046846,-0.046111625,-0.0366806,-0.04273181,-0.042117983
2020,5,7.4422693,6.95657,6.4180775,6.7897305,8.414207,9.95214,10.188976,10.6310215,10.331539,9.26425,0.0006260582,-0.0008251319,-0.003966463,-0.003318828,0.0022531901,-0.039368663,-0.03445706,-0.023825118,-0.030109832,-0.038662154
2020,6,5.9133143,5.74665,5.56187,5.726632,6.801201,9.506703,9.657553,9.939117,9.725864,9.2280445,-0.0001393825,0.0011514727,0.0039457306,0.0013872209,-0.0019628315,-0.09656736,-0.08624927,-0.06391412,-0.07889864,-0.08746522
2020,7,6.1565175,5.974469,5.772632,5.9282556,6.9258347,9.110178,9.189355,9.337138,9.219812,9.023921,-0.003547437,-0.0014455969,0.0031041768,-0.0011744361,-0.006200467,-0.10013164,-0.0914187,-0.072558105,-0.08344895,-0.083799474
2020,8,6.43292,6.111054,5.754201,6.0188556,7.1602573,9.268172,9.377374,9.581199,9.423776,9.183715,-0.0058419486,-0.0042292727,-0.00073838193,-0.0064812843,-0.002824579,-0.06780449,-0.0637241,-0.054891434,-0.061801996,-0.05290595
2020,9,7.0610704,6.6937456,6.286495,6.554162,7.713477,9.885257,10.105269,10.51593,10.218678,9.5328665,0.002782138,0.001913006,3.163162e-05,8.952654e-05,-0.0026626512,-3.47383e-05,0.004581536,0.014574196,0.007867171,-0.0070467414
2020,10,8.223961,7.9087267,7.5592275,7.8675523,9.184501,10.339046,10.664427,11.271756,10.845332,9.651887,0.0017873661,0.0016489058,0.0013491879,0.0015061235,-0.0052087614,-0.02946269,-0.029015232,-0.028046649,-0.027634805,-0.032787796
2020,11,10.702864,10.017944,9.258576,9.649612,13.488634,9.568819,9.708793,9.970048,9.801933,9.083375,0.0025946721,0.001525281,-0.0007895867,0.0006365649,0.0006861987,0.013367758,0.017919043,0.02777102,0.020055361,0.0079582045
2020,12,13.041532,11.576017,9.951209,10.797643,17.89897,9.469772,9.550353,9.700761,9.628589,8.963697,0.0010815081,0.0006438614,-0.000303491,0.00025063648,0.0003731094,0.034843832,0.035477165,0.03684813,0.03601897,0.03764762
2021,1,14.450084,12.423927,10.177536,11.51865,19.914858,9.505381,9.51831,9.542439,9.56008,9.033965,-0.0007961639,-0.000302139,0.00076725456,0.0023891164,-0.0009816403,0.07215515,0.06783146,0.058472186,0.062904276,0.0764045
2021,2,10.608796,9.746727,8.790954,9.384618,14.625412,9.178741,9.158377,9.120364,9.179075,8.808187,-0.002425063,-0.0015331646,0.00039749066,-0.0012789331,-0.001806032,-0.0030078064,-0.008706785,-0.021043137,-0.015309114,0.0021300782
2021,3,11.305989,10.191624,8.95613,9.946085,13.630658,8.871479,8.849748,8.809183,8.850722,8.55736,0.0015168698,0.001427803,0.0012350027,0.0025137432,0.0010718046,-0.03510031,-0.03212986,-0.025699839,-0.03138853,-0.03435323
2021,4,7.4256873,7.163425,6.8726554,7.2232714,8.114511,8.590587,8.6358185,8.720247,8.676911,8.322676,-0.0028238215,-0.0005305463,0.0044336133,-1.077398e-06,-0.003753948,-0.09122977,-0.08133497,-0.05991606,-0.07563361,-0.072548494
2021,5,7.2044506,6.855664,6.4689665,6.810179,8.372301,8.524588,8.610013,8.769451,8.660217,8.32557,-0.0060141934,-0.0035108973,0.0019078823,-0.0031946935,-0.0014827917,-0.09842894,-0.09043838,-0.07314148,-0.08628759,-0.08743268
2021,6,6.3874183,6.124921,5.8338914,6.061198,7.3760285,8.9698105,9.128737,9.425369,9.212335,8.742044,-0.005283112,-0.0039545563,-0.0010786868,-0.0021975706,-2.5178444e-05,-0.06855407,-0.05964391,-0.040356487,-0.0561439,-0.07014745
2021,7,7.0051928,6.4820433,5.902027,6.334205,7.9736876,8.690238,8.760787,8.892469,8.779447,8.69012,-0.010072525,-0.00875889,-0.0059153186,-0.011232765,-0.004726132,-0.05842271,-0.059281897,-0.061141696,-0.063293286,-0.059350282
2021,8,6.6274056,6.295066,5.9266024,6.219582,7.6275964,8.691699,8.714176,8.756127,8.701961,8.77751,-0.0013812507,-0.00396788,-0.009567052,-0.0072174463,-0.002858594,-0.042095006,-0.041612532,-0.04056814,-0.038086835,-0.032623596
2021,9,7.0195923,6.6499615,6.2401533,6.5505857,8.013353,8.931013,9.022842,9.194236,9.059587,8.853581,0.00403929,0.0011546921,-0.0050894786,0.0012743693,0.0037534304,-0.02763926,-0.018155213,0.0023745063,-0.009901054,-0.026779018
2021,10,10.271945,9.6319,8.922285,9.455878,12.971084,9.725201,9.950964,10.37235,10.089191,9.150269,0.001001432,0.0018662221,0.0037381975,0.0026560274,-0.0006104461,0.03202507,0.03601954,0.044666227,0.037081163,0.02207022
2021,11,14.362654,12.759003,10.981043,11.944519,18.826727,11.026225,11.229939,11.610161,11.414833,9.808247,0.00024154318,0.0011571109,0.0031390004,0.0026986504,0.0021924202,0.07406998,0.067766815,0.05412263,0.06204967,0.039372113
2021,12,15.008183,12.965528,10.700844,12.204677,18.364971,10.305309,10.398843,10.573423,10.50845,9.40309,-0.0014740878,-0.0013096586,-0.0009537258,0.000257259,-0.0017473028,0.07436202,0.06858513,0.05608013,0.062691875,0.061535105
2022,1,11.24213,10.093462,8.819939,9.387406,17.152468,9.679373,9.638839,9.563184,9.670895,9.056711,-0.0045222156,-0.0029214714,0.0005435931,-0.0007841323,0.0009154407,0.061647255,0.053975377,0.03736839,0.046254177,0.066958815
2022,2,13.574269,12.224041,10.727048,12.161731,14.562611,9.205644,9.168981,9.100549,9.174033,8.795565,0.00029195173,0.0012256058,0.0032466485,0.0028208815,-0.0016931484,-0.051604584,-0.04860235,-0.042103574,-0.04711549,-0.037564274
2022,3,10.705821,9.7068815,8.599362,9.4356985,12.325357,8.937855,8.902445,8.836359,8.901956,8.631123,-0.0014347157,-0.0013426417,-0.0011433315,-0.0010678493,-0.0001762537,-0.018468292,-0.014157392,-0.0048257727,-0.012085932,-0.014063584
2022,4,7.7847967,7.3276114,6.8207335,7.2477846,8.3974495,8.894536,8.930315,8.997102,8.966039,8.5470085,0.0007965305,0.00039487367,-0.00047457693,-0.0001356683,0.0039198417,-0.058684282,-0.051103085,-0.034692384,-0.04719037,-0.0668915
2022,5,6.653605,6.3824854,6.0818954,6.34648,7.250059,9.039122,9.18937,9.469816,9.28261,8.535181,-0.00140838,-0.0009516017,3.716681e-05,-0.0014099561,0.0011901594,-0.07051559,-0.0624119,-0.04487016,-0.05800111,-0.07557018
2022,6,5.7189317,5.614687,5.499112,5.601817,6.006225,9.130319,9.347041,9.751554,9.452871,8.680691,-0.00092152413,0.00029322584,0.0029227412,-0.0003938472,-0.0007190486,-0.0782768,-0.07135441,-0.0563698,-0.0674747,-0.06959832
2022,7,5.5705395,5.440571,5.296475,5.4189544,5.9107466,8.805365,8.883675,9.029832,8.92736,8.692117,-0.0072468533,-0.004487428,0.0014857899,-0.002195905,-0.00035984314,-0.08132783,-0.079180576,-0.074532464,-0.07942764,-0.0690624
2022,8,5.57723,5.4569097,5.3235106,5.425442,5.7973337,9.056337,9.15492,9.338915,9.211098,8.850001,-0.0006927444,3.9569672e-06,0.001512078,-0.0013797082,-0.0030032492,-0.03356104,-0.030528149,-0.023962993,-0.029005315,-0.025952773
2022,9,5.8314195,5.6731377,5.497652,5.6068015,6.2198186,9.108144,9.199184,9.369102,9.251326,8.935011,-0.00049335306,-0.001064323,-0.002300279,-0.0034275001,-0.0032629913,-0.021051614,-0.0181298,-0.011805068,-0.01812663,-0.012740371
2022,10,6.4872665,6.211727,5.906238,6.1190658,7.3185782,9.252435,9.36408,9.572457,9.441382,9.044489,0.0006038484,-0.00046301342,-0.0027724062,-0.00048539293,-0.0019932592,-0.010146965,-0.008544651,-0.0050761728,-0.008680443,-0.007979331
2022,11,9.393702,9.066198,8.703097,8.819239,11.953788,9.20344,9.326296,9.555597,9.418375,8.803887,0.001799973,0.0012575341,8.334016e-05,0.00180937,-0.00084264216,0.014657513,0.01754228,0.023786824,0.018447718,0.020790178
2022,12,15.956919,14.523314,12.933883,13.684898,18.337471,9.085099,9.065654,9.029365,9.100734,8.727327,0.0013781487,0.00078639586,-0.0004945441,0.0018398674,0.0002093647,0.105652474,0.102226526,0.09481052,0.09947458,0.089948334
2023,1,16.033201,12.933211,9.496266,11.571487,23.107975,9.65095,9.565257,9.40531,9.556599,9.318125,-0.006061952,-0.0045342445,-0.0012272786,-0.0030400092,-0.005649739,0.09300278,0.08301558,0.061396714,0.07253285,0.11613577
2023,2,17.25722,15.586199,13.733544,15.281161,22.203474,9.20778,9.154778,9.055844,9.146615,8.953441,-0.00030603175,0.00042162242,0.001996745,0.0019994988,0.0027278368,-0.051552914,-0.042017594,-0.021376884,-0.035590965,-0.054504406
2023,3,11.852487,10.739306,9.505132,10.20577,15.712594,8.749229,8.693918,8.590681,8.686861,8.522198,0.0022751202,0.0016487886,0.00029299545,0.0019388408,-0.0010946856,0.015879586,0.020567877,0.030716414,0.023326183,0.004175479
2023,4,9.3148155,8.345098,7.2699785,7.978491,12.760036,8.939752,8.94522,8.955425,8.968263,8.641781,0.00019980606,2.4639401e-05,-0.0003545362,0.00021701399,0.0036595173,-0.007470137,-0.0010819967,0.012746142,0.0012107005,-0.00817778
2023,5,6.6270714,6.322467,5.9847536,6.2984157,7.0400987,9.133585,9.215954,9.369698,9.269475,8.833807,-0.001431308,-0.0007066821,0.00086188514,-0.0002823384,-0.0024838846,-0.07233177,-0.068217516,-0.059311543,-0.064884335,-0.053991932
2023,6,6.869836,6.543115,6.1808825,6.4929905,7.7353687,8.891193,8.934738,9.016016,8.968838,8.797959,-0.0031869963,-0.0014474532,0.0023180605,-0.001177111,-0.0039969627,-0.09275283,-0.08910165,-0.08119806,-0.087656334,-0.07342563
2023,7,6.183272,5.899187,5.5842233,5.8359847,6.93699,8.984014,9.031226,9.119339,9.057667,9.0005865,-0.004747318,-0.0042496896,-0.0031724926,-0.007712345,-0.0040814993,-0.072337285,-0.07007026,-0.06516295,-0.07297554,-0.06685252
2023,8,5.921359,5.7097993,5.4752436,5.655376,6.4931803,9.188954,9.223611,9.288294,9.214664,9.29896,-0.0014810051,-0.0024649159,-0.0045947465,-0.006570804,-0.0035500797,-0.036682427,-0.034888703,-0.031005919,-0.031133156,-0.024331331
2023,9,7.12278,6.7672005,6.372971,6.6377645,7.759437,9.67691,9.775483,9.959468,9.822802,9.4520645,0.0030954562,0.0022362194,0.0003762654,0.0030898082,-0.0035570872,0.0032386181,0.004675304,0.007785244,0.0067374315,0.003700772
2023,10,9.6116295,9.026238,8.377217,8.832457,10.845132,10.558772,10.886652,11.498647,11.085366,9.821896,-0.00078438554,3.3008524e-05,0.0018023872,0.0017719762,-0.0031392793,0.020692931,0.019842437,0.018001406,0.017194025,0.04462823
2023,11,11.457274,10.726608,9.916522,10.223149,14.2825775,10.72967,10.95874,11.386297,11.1270075,9.947922,-0.0029183493,-0.0030237641,-0.0032519524,-0.0022438224,-0.0019786172,0.05712007,0.05532845,0.051450215,0.055291865,0.057049513
2023,12,12.810273,11.001174,8.995438,10.110396,16.994864,10.77918,10.838214,10.948395,10.929531,10.000523,-0.0011498757,-0.0015443966,-0.0023983985,0.00018709402,-0.0007946128,0.12571181,0.12381687,0.11971503,0.12179043,0.1067639
2024,1,8.358319,7.794186,7.1687336,7.5003753,12.559453,10.881278,10.850557,10.793222,10.904189,10.186709,-0.009158494,-0.0066053397,-0.0010786292,-0.004376093,-0.007204823,0.029165627,0.025365321,0.017138964,0.02109374,0.04960524
2024,2,5.764418,5.7071176,5.643589,5.7052016,5.936502,10.774237,10.747714,10.698214,10.800115,10.140002,-0.0052822744,-0.004272253,-0.0020858992,-0.0037478786,-0.0012679392,0.003124998,0.0010221297,-0.0035298623,-0.0006836234,0.0141820675
2024,3,6.8911743,6.6317453,6.3441176,6.53846,7.9877715,10.857561,10.815478,10.736935,10.851459,10.177277,-0.002536545,-0.0031098498,-0.004350857,-0.0033859462,-0.00054806104,0.05100322,0.0530341,0.057430327,0.054704335,0.049938705
2024,4,8.490045,8.065153,7.5940766,7.945542,9.791315,11.459512,11.491875,11.552277,11.560212,10.619975,-0.00399135,-0.0047136317,-0.0062771277,-0.0051281243,-0.0076366607,0.07243019,0.06793692,0.0582105,0.0638266,0.08599787
2024,5,7.5386357,7.213633,6.8533034,7.165533,7.769571,11.786456,11.937106,12.218297,12.064168,10.850893,0.0028857149,0.003189181,0.0038460807,0.0051527815,-0.0014944059,-0.005721749,-0.0060080276,-0.006627723,-0.007734793,0.022118563
2024,6,8.5554905,8.005684,7.3961143,7.9594464,8.933755,12.141629,12.309831,12.62379,12.451885,11.111413,0.00018030584,0.0014916551,0.004330281,0.0030129147,-0.0010170769,-0.041788757,-0.04377483,-0.04807396,-0.04605518,-0.019425096
2024,7,8.205132,7.9450746,7.6567516,7.97472,8.115192,12.3373375,12.576425,13.022677,12.738823,11.330134,0.00022009613,0.00025536312,0.0003317043,0.001183239,0.0005201922,-0.02782117,-0.024636835,-0.017743856,-0.02335656,-0.011094351
2024,8,11.737076,11.192008,10.587694,11.070801,12.072405,13.433339,13.870942,14.687725,14.16907,11.961366,-0.0015464163,-0.002182479,-0.0035593375,-0.0024795174,0.0007731369,0.034321904,0.037813183,0.0453706,0.039303146,0.029837847
2024,9,13.358822,12.642618,11.848566,12.42386,14.880149,14.111207,14.513107,15.263264,14.815973,12.488215,-0.0027416958,-0.0027848377,-0.0028782282,-0.0023744167,-0.0014213542,0.030717751,0.026283612,0.01668521,0.024354707,0.03843589
2024,10,15.842132,14.676942,13.3851,14.594273,16.530718,13.489971,13.604357,13.817855,13.7561655,12.345815,-0.0002269386,0.00094401604,0.0034787308,0.0026433482,-0.0031907526,-0.018001927,-0.02525744,-0.04096314,-0.030451015,0.022426998
2024,11,12.034345,11.142749,10.154242,10.94151,15.507049,11.309664,11.209609,11.022859,11.206468,10.976521,0.0018135674,0.0025348368,0.004096137,0.0027632462,-0.00093806733,-0.07329034,-0.06587207,-0.04981405,-0.063117824,-0.0626966
2024,12,8.281659,7.813671,7.294813,7.7598367,9.3423195,10.8158865,10.744517,10.611306,10.767633,10.350527,0.0014751722,0.0016903742,0.0021562132,0.0027419108,-8.4049636e-05,-0.03703345,-0.035221316,-0.031298663,-0.034699783,-0.025985664
